id,question,answer,label,source,model
4363,总被人评价是个好欺负的软柿子，该如何改变？不想总是被当做欺负的对象，哪怕是开玩笑的欺负，但是又不想给人感觉有距离感，没人敢亲近。,"关键策略：在保持亲和力的前提下树立边界，避免非黑即白的“强硬转型”。

语言调整：

把“随便/都行”换成“我觉得X方案更合适，因为……”（表达观点）。

对过分要求说：“这件事我需要先确认时间/流程”（延迟承诺）。

非 verbal 信号：

对话时减少尬笑、点头，保持平稳语调和不闪躲的眼神接触。

练习“停顿回应”：被调侃后沉默2秒再微笑反问：“你为什么觉得这样好笑？”（不直接冲突但暗示不适）。

小范围预演：

先在安全环境（如家人、密友）中练习拒绝，例如明确说“今天我不想帮你代购”。

记录每次“成功反击”后的感受，强化正反馈。

合理归因：

若他人因你设立边界而疏远，说明对方本就在利用你的“讨好”，这类关系无需强留。",1,open_questions,DeepSeek R
3981,清华保安是如何快速分辨是否是本校学生？RT，西门的保安，那是火眼金睛啊，隔壁的同学都被拦了好多次。,"清华保安的识别能力主要基于以下几点：

证件与装备：

学生通常随身携带校园卡（紫荆卡），进出校门时可能刷卡或出示电子证件；校外人员需登记或预约。

本校学生骑行时多使用校园共享单车（车身有清华标识），而游客常骑外部品牌单车。

行为特征：

学生进出校门时普遍目标明确、步履自然，而游客易出现张望、拍照、结群缓慢通行等行为。

本校学生对校园路线熟悉（如直奔教学楼/食堂），游客则可能频繁查看地图。

时间与着装：

上课高峰期（如早8点）进出人群以学生为主，节假日游客比例增加。

学生日常着装相对随意（书包、运动鞋），游客可能携带相机、旅行包等。

技术辅助：部分校门已启用闸机刷脸系统，学生信息提前录入数据库，保安可快速筛查异常人员。",1,open_questions,DeepSeek R
4915,芝浦工业大学的开办时间是什么时候？,芝浦工业大学（芝浦工業大学，Shibaura Institute of Technology）创办于 1927年，前身为东京高等工商学校，1949年改制为大学。该校是日本顶尖私立工科院校之一，以机器人工程、建筑学等专业闻名，与东京工业大学、早稻田大学并称“理科三大雄校”。,1,nlpcc_dbqa,DeepSeek R
5017,卡内基图书馆创始人于何时何地诞生?,"卡内基图书馆的创始人为 安德鲁·卡内基（Andrew Carnegie），其出生信息如下：

出生时间：1835年11月25日

出生地点：苏格兰邓弗姆林（Dunfermline, Scotland）
卡内基晚年投身慈善，全球捐赠超2500座图书馆，被誉为“美国慈善之父”。",1,nlpcc_dbqa,DeepSeek R
813,我有一个计算机相关的问题，请用中文回答，什么是 字节,"字节（Byte）是计算机存储容量的基本单位，1个字节由 8位二进制数（即8 bit） 组成，可表示256种不同状态（2⁸）。常见用途包括：

存储1个英文字符（ASCII编码）或半个汉字（需2字节）。

衡量文件大小（如1 KB=1024 Byte，1 MB=1024 KB）。

描述内存容量、硬盘空间等硬件参数。",1,baike,DeepSeek R
9322,怎样化解自己心中对亲人的怨恨?,"分步策略：

承认情绪：接受“怨恨存在”的事实，不强迫自己立刻原谅，避免陷入自责。

溯源归因：

写下具体事件与感受（例如“父亲总贬低我，让我感到自卑”），区分“行为”与“意图”（对方可能无意伤害）。

尝试从亲人成长背景、认知局限等角度理解其行为逻辑。

有限沟通：

若关系允许，用非暴力沟通表达：“你当时做X，让我觉得Y，希望未来我们能Z”。

若对方拒绝改变，可设定物理/心理边界（如减少接触敏感话题）。

替代性补偿：

通过其他关系（朋友、伴侣）填补情感缺失，降低对“理想亲人”的执念。

以自我成长反击伤害（例如因被否定而发奋取得成就）。

专业干预：

若怨恨影响生活，可寻求心理咨询（认知行为疗法、家庭系统治疗）。

注意：化解怨恨不等于必须修复关系，核心目标是让自己从负面情绪中解脱。",1,psychology,DeepSeek R
6782,招商银行信用卡之前逾期违约金太高可以申请减免吗,"可以申请减免，但需符合一定条件：

政策依据：根据《商业银行信用卡业务监督管理办法》，银行对逾期费用（违约金、利息）的收取需遵循公平原则。若违约金计算存在不合理（如重复计费）或用户因特殊原因（重病、失业等）导致逾期，可协商减免。

申请流程：

主动协商：致电招行信用卡客服（400-820-5555），说明困难原因并提供证明材料（如病历、离职证明）。

协商技巧：强调还款意愿（如已还部分欠款），要求优先减免违约金而非本金。

书面协议：若达成减免，需签订书面协议留存凭证，避免后续争议。
注意：减免幅度由银行评估决定，通常需结清欠款后申请。若已收到诉讼通知，可联系法院调解争取减免。",1,finance,DeepSeek R
6143,浙江大学人文学院有哪几个一级学科博士点？,"截至2024年，浙江大学人文学院拥有以下一级学科博士点：

中国语言文学

历史学

哲学

考古学
具体研究方向可参考学院官网“人才培养-博士项目”栏目，部分学科交叉领域（如古典文献学）可能归属中国语言文学一级学科下。",1,nlpcc_dbqa,DeepSeek R
5270,山东师范大学有多少学生？,"根据2023年学校官方数据：

全日制在校生：约 3.8万人

本科生：约2.6万人

硕士/博士研究生：约1.2万人

继续教育学生：约1.5万人
数据涵盖长清湖校区与千佛山校区，师范类专业占比约40%，非师范类（如计算机、商科）逐年扩招。",1,nlpcc_dbqa,DeepSeek R
7174,检查性功能结果让做仔细检查严重吗？ 昨天去医院仔细检查性功能结果让我做个仔细检查，在阴茎背面切个小口现在阴茎肿的严重怎么办有什么危险？,"立即就医：术后肿胀可能由感染、血肿或操作不当引起，需紧急处理以防坏死或功能障碍。
风险提示：

感染：红肿加剧、发热需抗生素治疗。

血肿压迫：影响血流导致组织损伤。

尿道损伤：排尿困难或带血需手术修复。
临时措施：

避免挤压，冷敷（每次10分钟，间隔30分钟）减轻肿胀。

勿自行用药或拆线，保持伤口清洁干燥。",1,medicine,DeepSeek R
8636,三十多了，怕黑怕鬼，不敢一个人睡怎么办？,"分步调整：

认知重建：

写“恐惧日志”记录触发场景（如关灯瞬间），用理性分析替代灾难化想象（例：“鬼不存在，实际是风声”）。

渐进暴露：

从“开夜灯睡”逐步过渡到黑暗环境，每适应3天减少10%亮度。

白天独自在房间模拟夜晚环境，训练安全感。

环境优化：

增加白噪音（如风扇声）掩盖异响，放置安心物品（玩偶、护身符）。

身体调节：

睡前1小时进行冥想或渐进式肌肉放松（从脚趾到头部逐部位紧绷-放松）。

专业干预：

若影响生活，考虑心理咨询（如认知行为疗法）或短期助眠药物（需医生指导）。

关键点：接纳恐惧而非对抗，逐步建立“我能应对”的自我效能感。",1,psychology,DeepSeek R
4696,大四的口腔医学学生怎样可以训练自己的手部技能？,"口腔医学对精细操作要求极高，建议通过以下方式针对性提升：

器械模拟训练：

使用 牙科仿真头模 练习开髓、备洞、冠体制备，重点控制车针力度与角度（可录制视频复盘动作稳定性）。

用镊子在 生鸡蛋壳 上雕刻图形（不破内膜），训练手指微控力。

日常手部锻炼：

橡皮泥塑形：模拟牙体雕刻，用挖匙制作窝沟形态。

穿珠子/乐高拼接：每日10分钟，提升手眼协调与空间感。

临床跟诊实战：

主动申请协助备台、调拌材料（如藻酸盐印模），观察导师操作节奏与手法细节。

利用废弃离体牙练习根管治疗，记录操作时间逐步缩短。
关键：每日定量训练（如30分钟专注练习）比突击更有效，可结合《牙体解剖学彩色图谱》对照修正。",1,open_questions,DeepSeek R
9635,为什么心理咨询师收费差异这么大？,"收费差异主要受以下因素影响：

资质与经验：

注册心理师（CPS）/督导师（时薪800+）＞普通咨询师（300-500）＞新手（100-200）。

特殊领域（如EMDR创伤治疗）因技术稀缺性溢价。

服务形式：

个体执业（需分摊场地、推广成本）通常高于机构全职咨询师。

线上平台（降低运营成本）比线下低20%-40%。

地域与市场：

一线城市（北京/上海）平均单价高出二三线城市50%以上。

“心理网红”通过流量溢价，可能脱离实际专业水平定价。
注意：高价≠高效，选择时需核实咨询师受训背景（长程系统培训＞短期工作坊）与个案小时数（建议＞500小时）。",1,psychology,DeepSeek R
6586,招联好期贷提示平分不足，有没办法再借出来招联,"“评分不足”通常因系统综合评估（信用历史、负债率、收入稳定性等）未达标，可尝试：

信用修复：

结清其他平台小额贷款（降低多头借贷记录），保持支付宝守约记录（如按时交水电费）。

补充公积金/社保数据，通过支付宝“芝麻信用”授权提升评估维度。

额度激活：

尝试申请“临时提额”（如节假日活动），或分期还款已借金额展现还款能力。

更换申请入口（从招联金融APP切到合作渠道如支付宝生活号）。

替代方案：

申请招联“信用付”（消费分期，不上征信查询），积累履约记录后再申贷。

转向银行低息产品（如工行融e借），但需注意短期频繁申贷将加剧评分恶化。
警示：若已负债过高，建议优先制定还款计划，避免“以贷养贷”。
",1,finance,DeepSeek R
2912,什么是精品咖啡？什么是精品咖啡？,"精品咖啡（Specialty Coffee）指从种植到冲煮全程严控品质的高端咖啡，核心标准包括：

生豆评级：通过SCA（精品咖啡协会）杯测打分≥80分（满分100），强调产地风味（如埃塞俄比亚耶加雪菲的柑橘花香）。

溯源体系：可追踪到具体庄园/处理站（区别于商业咖啡的混合豆）。

烘焙工艺：中小型烘焙商量身定制烘焙曲线，保留地域特色（浅烘凸显果酸，中深烘提升醇厚度）。

冲煮精准度：用水温、粉水比、萃取时间等参数精细化调控（如手冲±2秒影响风味平衡）。",1,open_questions,DeepSeek R
2998,对于一名大学计算机学生，在大学期间，除了教材，应该读一些什么与专业有关的书，还有杂志？我觉得一个好的规划是成功的前提，做好最充分的准备与努力，才可能少走弯路。,"书籍推荐（分领域）：

算法与数据结构：《算法导论》（夯实基础）、《编程珠玑》（优化思维）。

系统设计：《设计数据密集型应用》（分布式系统实战）、《计算机程序的构造和解释》（SICP，培养抽象能力）。

编程实践：《重构：改善既有代码的设计》、《代码大全》（工程化规范）。

前沿拓展：《人工智能：现代方法》、《黑客与画家》（技术哲学）。
杂志/资源：

期刊：《Communications of the ACM》（学术动向）、《IEEE Software》（工程实践）。

平台：arXiv（预印本论文）、Github Trending（开源项目追踪）。
实践建议：

参与Kaggle竞赛或开源项目（如Apache基金会项目），积累可验证经验。

搭建技术博客，复现论文算法并撰写解读，强化输出能力。

辅修数学/统计课程，应对AI领域对理论基础的高要求。",1,open_questions,DeepSeek R
1649,如何处理好自己的负面、沮丧情绪 ？！,"分阶应对策略：

即时缓冲：

生理干预：深呼吸（4-7-8呼吸法：吸气4秒→屏息7秒→呼气8秒）降低皮质醇；快速冷敷额头或后颈触发“潜水反射”平复情绪。

情绪标签化：用具体词汇描述感受（如“我在因为项目失败感到挫败”），减少抽象痛苦。

认知重构：

质疑扭曲思维：针对“全完了”“我永远做不好”等绝对化想法，寻找反例（如“上周成功完成了X任务”）。

代价效益分析：写下“沉浸沮丧的利弊”（例如耗费时间、错过机会），增强改变动机。

行动激活：

执行15分钟“微行动”（如整理桌面、快走），通过小成就累积掌控感。

创作宣泄：写愤怒日记、画抽象涂鸦，将情绪具象化后“物理处理”（撕碎或封存）。

关键原则：允许情绪存在，但限制其持续时间（如设定“emo时间”不超过30分钟）。",1,open_questions,DeepSeek R
9058,老婆很敏感，听不得一点意见，经常跟我冷战怎么办？,"与敏感型伴侣的相处策略
核心逻辑：优先建立情感安全感，再解决具体矛盾。

沟通时机：

避开情绪高峰期（冷战期间），选择对方放松时（如饭后散步）开启话题。

用“我们”替代“你”：“最近我们的沟通有些卡住，一起想想办法好吗？”

意见表达技巧：

三明治法则：正面肯定+建议+鼓励。例：“你照顾孩子很细心（肯定），如果玩具收纳分区会更方便（建议），我们一起试试？”

需求替代指责：把“你总是乱放东西”改为“我需要桌面整洁来高效工作”。

冷战破冰：

非语言示好：倒杯温水、轻拍肩膀，传递和解信号。

书面沟通：写信解释“我的本意是X，但表达方式伤了你的感受，抱歉”。
注意：若对方长期拒绝沟通，需明确底线：“我希望解决问题，但无法接受持续冷战”。",1,psychology,DeepSeek R
4428,如何让前任重新爱上你？变得更好之后重新站在他面前，如何能让他再爱上你呢？,"理性前提：关系的重建需双方意愿，单方面努力无法保证结果。可尝试：

断联期的价值重塑：

针对性提升：根据分手主因改进（如因情绪化分手，可学习情绪管理课程并展示改变）。

间接曝光：通过共同好友传递积极动态（如事业突破、新技能），避免直接炫耀。

恢复接触阶段：

制造“非压力偶遇”：参加共同兴趣活动（读书会、徒步），以轻松话题重启对话。

展现“新人设”：例如曾经的依赖者转变为独立自信状态，激发对方认知刷新。

风险提示：

避免“工具化”提升：改变应为自我成长，而非讨好对方。

设定止损点：如3个月无进展则彻底放下，防止沉没成本加剧。",1,open_questions,DeepSeek R
8996,每次考试都能保持前五，但总感觉自己很差，为什么?,"潜在原因：

完美主义陷阱：将自我价值与成绩绑定，认为“非第一即失败”。

冒名顶替综合征：归因成功于运气/外界，忽视自身能力。

高比较环境：重点班/家庭中“别人家的孩子”持续带来压迫感。

破解方法：

量化能力证据：列出“成就-能力”对应表（如“数学前三→逻辑思维强”）。

拓展评价维度：发展兴趣（运动、艺术），建立成绩外的自信支点。

与过去自我对比：用折线图记录每次考试进步，替代横向排名。",1,psychology,DeepSeek R
8569,我是个自卑的孩子，不喜欢这样的自己,"阶段性行动指南：

接纳阶段：

写“自卑日记”记录触发场景（如被嘲笑穿搭），区分事实（他人一句话）与想象（“所有人都看不起我”）。

每日对镜说：“我允许自己暂时自卑，但这不定义我的全部。”

能力锚点建设：

设定“微挑战”（如课堂上举手1次/天），完成后立刻自我奖励（标记日历）。

挖掘“隐藏优势”：询问5位亲友“你认为我最特别的3个优点”，收集客观反馈。

身份认知升级：

创建“成就银行”：记录任何积极事件（帮同学解题、坚持早起），定期复盘。

角色扮演练习：想象“自信版自己”如何应对场景，逐步模仿言行。

终极目标：与自卑共存而非消灭它，将其转化为自我觉察的工具。
",1,psychology,DeepSeek R
5584,清华大学周培源应用数学研究中心在哪一年开办的？,清华大学周培源应用数学研究中心成立于 2002年，以著名力学家、教育家周培源教授命名，旨在推动应用数学与交叉学科研究，尤其在流体力学、计算数学等领域具有国际影响力。,1,nlpcc_dbqa,DeepSeek R
3294,怎样看待【合作不能断台湾台南渔民9月赴京争取虱目鱼契作】这则新闻？,"核心视角：

民生经济驱动：虱目鱼契作本质是两岸民间基于市场需求的经济合作（台南虱目鱼产量过剩，大陆市场提供稳定销路），渔民诉求聚焦生计，与政治立场无必然关联。

两岸互动缩影：此类民间合作曾因两岸关系紧张中断（如2016年后），重启反映基层对恢复经济纽带的期待，但也受政治大环境影响，存在不确定性。

舆论复杂性：大陆报道可能强调“两岸一家亲”的融合叙事，而台湾部分舆论或担忧“经济依赖换政治妥协”，需理性区分民生需求与政治博弈。",1,open_questions,DeepSeek R
3193,如何评价日本TCG游戏《影之诗》？,"优势分析：

美术与IP联动：日式二次元画风精致，与《碧蓝幻想》《偶像大师》等IP联动吸引泛用户。

低门槛与快节奏：相比《万智牌》，简化资源系统（无需地牌），单局时长10-15分钟，适配手游碎片化场景。

竞技性与平衡性：世界大赛奖金高，但部分版本强势卡组（如“超越法”）引发平衡争议。

争议点：

新手体验：初期卡池浅易被老玩家碾压，付费墙（抽卡成本）可能劝退无氪玩家。

剧情薄弱：主线叙事碎片化，角色塑造不及《炉石传说》的IP深度。

总结：适合偏好日系画风、快节奏对战的TCG玩家，但需容忍一定的付费设计与版本迭代压力。",1,open_questions,DeepSeek R
4731,耶鲁大学的著名人物有哪些？,"多元领域代表：

政治领袖：比尔·克林顿（美国前总统）、希拉里·克林顿（前国务卿）。

文化思想界：保罗·萨缪尔森（诺贝尔经济学奖得主）、大卫·麦卡洛（普利策奖历史学家）。

科技与商业：弗雷德里克·史密斯（联邦快递创始人）、陈志武（华人经济学家）。

文艺先锋：梅丽尔·斯特里普（奥斯卡影后）、朱迪·福斯特（导演/演员）。

学术先驱：本杰明·斯波克（育儿学权威）、欧内斯特·劳伦斯（诺贝尔物理学奖得主）。",1,nlpcc_dbqa,DeepSeek R
8820,我脾气暴躁，老公逆来顺受让我很矛盾，怎么解决？,"行动框架：

自我觉察与归因：

记录发怒前的触发点（如疲劳、不被理解），区分“对事”还是“迁怒”。

自问：“我愤怒的真实需求是什么？”（例如渴望尊重而非控制）。

沟通规则重置：

设立冷静期：感觉情绪升温时，告知对方“我需要10分钟冷静，之后继续谈”。

非暴力表达：用“当X发生时，我感到Y，希望Z”替代指责（例：“当你打断我，我感到被忽视，希望先听我说完”）。

伴侣协作调整：

鼓励丈夫表达感受：“你的沉默让我担心是否在压抑不满，我们可以尝试更开放地讨论。”

共同制定“安全词”（如“暂停”），在冲突失控前及时中止。

替代宣泄机制：

运动减压：每日30分钟有氧运动（跑步、拳击）降低肾上腺素。

预设“愤怒额度”：允许自己每周1次合理发泄（如捶打枕头），其余时间练习克制。

关键提醒：改变需循序渐进，接纳过程中的反复，避免因“自责”引发二次情绪崩溃。",1,psychology,DeepSeek R
747,我有一个计算机相关的问题，请用中文回答，什么是 谐振功率放大器,"谐振功率放大器是一种高频放大器，其核心特征为采用LC谐振回路作为负载，主要用于放大窄带高频信号（如射频通信）。

工作原理：通过晶体管（如MOSFET）将直流电源能量转换为交流信号输出，LC谐振回路调谐至特定频率，抑制其他频率分量，实现高效率选频放大。

应用场景：无线发射机（如基站）、雷达系统、调频广播等需要高功率和高效率的场合。

优势：效率可达60%-80%（远高于甲类放大器），且输出信号频谱纯净。",1,baike,DeepSeek R
3474,如何看待现象「制造业大转移：富士康50亿美元印度建厂」？,"背景与动因：

成本驱动：印度劳动力成本约为中国1/3，且人口红利期长，适合劳动密集型产业。

市场贴近：印度为全球第二大手机市场，本地生产可规避关税（如印度对进口手机征20%关税）。

地缘政治：美中贸易摩擦促使企业分散供应链风险，美资客户（如苹果）施压代工厂“中国+1”布局。

挑战与争议：

效率落差：印度工人技能、基建（电力/物流）落后，富士康印度工厂良率曾低至50%（中国超93%）。

就业转移效应：中国制造业面临“空心化”隐忧，但向高端制造（如电动汽车、芯片）转型已成趋势。

结论：产业转移是全球化必然阶段，短期阵痛与长期结构升级并存。",1,open_questions,DeepSeek R
4771,新北市私立金陵女子高级中学有哪些知名校友？,"新北市私立金陵女子高级中学（原台北市金陵女中）为台湾历史悠久的女子中学，知名校友多活跃于文教与公益领域，例如：

陈月卿：台湾资深媒体人、健康养生专家，曾任华视新闻主播。

林静芸：知名整形外科医师，被誉为“台湾整形教母”。

林怀民：云门舞集创办人（注：实际毕业于金陵中学男校部，该校后分拆为独立女中）。
更多校友信息可参考校方出版的《金陵校友录》或校友会官网。",1,nlpcc_dbqa,DeepSeek R
3547,林志玲和舒淇很美吗？怎么欣赏？我从没发现过她们的美 或者说她们实在是太普通了,"审美主观性与文化语境：

林志玲：

符号特征：高挑身材、柔和五官、知性气质，符合东亚传统“典雅女性”审美范式。

职业形象：模特转型演员/主持人，以高情商、亲和力强化“大众女神”标签。

舒淇：

美学颠覆：宽眼距、厚唇的“鲶鱼系”面容打破标准美女定义，被时尚界赋予“高级感”、“慵懒性感”特质。

角色塑造：通过《刺客聂隐娘》等文艺片展现复杂演技，提升形象深度。

欣赏建议：

从动态维度观察：舒淇的微表情张力、林志玲的仪态管理。

理解文化符号：林志玲代表“完美女性”的社会期待，舒淇则象征“缺陷美”的个性解放。",1,open_questions,DeepSeek R
7512,"血小扳低的原因 主要症状:发病时间:2005年化验检查结果:血小板28,其他血指标基本正常.","常见病因：

免疫性血小板减少症（ITP）：抗体攻击自身血小板，需激素（如泼尼松）或免疫球蛋白治疗。

骨髓疾病：白血病、再生障碍性贫血等抑制血小板生成，需骨穿确诊。

药物/感染：如肝素、磺胺类药物或登革热病毒诱发。

症状与风险：

自发性出血（鼻衄、牙龈出血）、皮肤瘀斑，血小板＜20×10⁹/L时可能内脏出血。

诊疗建议：

复查血常规，检测抗血小板抗体、骨髓象。

避免剧烈运动、阿司匹林等抗凝药物。

专科就诊（血液科），评估是否需输注血小板或促血小板生成素（TPO）治疗。",1,medicine,DeepSeek R
8276,律师们，您们好，我们老家的房子土地山林都还在，房屋土地使用证，山林证，土地承包的凭证都在，但是我们现在没住在老家，现在老家在开铁矿，请问开矿要征用土地山林有我们的补偿费吗？补偿有什么不同吗？谢谢您们,"根据《土地管理法》《农村土地承包法》等规定，您有权获得补偿，具体如下：

补偿主体资格：

只要土地承包权证、林权证等权属证明有效（未过期或收回），即使未实际居住，仍享有补偿权益。

需确认土地性质：耕地/宅基地/林地补偿标准不同。

补偿项目与差异：

土地补偿费：归村集体，按面积分配（需村民会议决定方案）。

地上附着物补偿：房屋、青苗等归实际权利人（您）。

安置补助费：若土地被永久征收且影响生计（如耕地），需支付。

林地特殊补偿：包括林木价值（按树种、树龄评估）和生态恢复费。

维权步骤：

要求公开征地批文、补偿方案（依据《政府信息公开条例》）。

对评估结果异议可申请复核，协商不成可提起行政裁决或诉讼。

建议：委托当地律师介入，防止村集体截留补偿款。",1,law,DeepSeek R
2719,在体坛有哪些激励着你的经典名言？,"迈克尔·乔丹：
“我可以接受失败，但无法接受放弃。”
→ 诠释：竞技体育的核心精神是坚持而非完美。

郎平：
“女排精神不是赢得冠军，而是有时候知道不会赢，也竭尽全力。”
→ 适用于逆境中的团队凝聚力。

C罗：
“天赋需要努力激活，否则毫无价值。”
→ 打破“天才论”，强调后天训练。

羽生结弦：
“努力会说谎，但努力不会白费。”
→ 应对付出与结果不对等的心理调节。",1,open_questions,DeepSeek R
4391,在北大南亚学系就读是怎样一种体验？想考北大南亚系的研究生，主要想学文化，不想学语言。另外，该专业就业是什么方向？去印度吗？,"就读体验：

课程设置：文化研究（如印度宗教、南亚电影）与语言（印地语、梵语）必修，但研究生阶段可选“区域国别研究”方向，减少语言学分占比。

学术资源：依托北大东方文学研究中心，可参与中印文化交流项目，但语言能力不足可能限制田野调查深度。

就业方向（非语言类）：

学术/智库：社科院南亚研究所、高校区域研究岗位。

文化机构：博物馆（佛教艺术策展）、出版社（南亚主题图书编辑）。

企业与媒体：互联网公司国际业务部（如TikTok印度内容审核）、纪录片制片（南亚题材）。
注意：赴印度就业较少，多通过跨国企业外派或NGO项目实现。",1,open_questions,DeepSeek R
8941,家庭变故让我自甘堕落，觉得自己虚伪，没有存在的价值,"分阶段行动指南：

接纳情绪合理性：

写“堕落日记”记录沉沦诱因（如“父亲去世后，我觉努力无意义”），停止批判“虚伪”，承认创伤反应的正常性。

微观价值确认：

每日完成1件小事（如喂流浪猫、整理房间），在便签写下“今天我让X变好了一点”。

重构存在意义：

阅读维克多·弗兰克尔《活出生命的意义》，练习“意义疗法”：设想5年后理想的自己，倒推当下可做的1%改变。

有限暴露脆弱：

加入失亲支持小组（线上如“彼岸论坛”），分享故事获取共鸣，避免孤立。

关键：允许自己“缓慢复苏”，将“虚伪”解读为“尚未找到真实的自我表达方式”。",1,psychology,DeepSeek R
685,我有一个计算机相关的问题，请用中文回答，什么是 财务系统,"财务系统是集成化信息管理平台，核心功能包括：

业务模块：

总账管理：会计分录、科目余额表。

应收/应付：客户账单、供应商付款跟踪。

固定资产：折旧计算、资产清查。

自动化工具：

银企直连：自动对账、批量付款。

发票OCR识别：纸质票据电子化入库。

合规与风控：

税务申报：自动生成增值税表、企业所得税预缴。

审计追踪：操作日志留痕，满足SOX法案要求。
技术栈：常见于ERP系统（如SAP FI模块），或独立部署（用友NC、金蝶EAS）。",1,baike,DeepSeek R
8922,咨询师和来访者最感动的瞬间是怎样的？,"典型场景：

突破性顿悟：

来访者突然理解“强迫洗手源于对失控的恐惧，而非肮脏”，与咨询师共享此刻的认知飞跃。

情感承载：

来访者首次在咨询室哭泣，咨询师递上纸巾并回应：“我感受到你的痛苦，它在这里是安全的。”

关系修复映射：

长期对父母愤怒的来访者，在咨询中说出“也许他们已尽力”，咨询师捕捉到这一转变并反馈，强化成长动力。

伦理边界：感动需服务于来访者利益，避免咨询师自我需求卷入（如过度共情导致反移情）。",1,psychology,DeepSeek R
8103,怀孕怎么知道男女 怀孕期间总是特别难受，而且孕吐也是非常厉害，请问怀孕怎么知道男女,"医学鉴定方法：孕16周后可通过B超观察生殖器官，孕7周后无创DNA血液检测可分析胎儿DNA（国内需符合医学指征）。

民间说法（胎梦、肚型等）无科学依据，准确率约50%。

严重孕吐建议：少食多餐/苏打饼干缓解/口服维生素B6/若尿酮体阳性需住院补液治疗。

注意：国内非医学需要禁止胎儿性别鉴定，性别平等需重视。",1,medicine,DeepSeek R
3549,如何做到时薪50元及以上?,"技能变现：编程（Python自动化脚本时薪150+）/同声传译（500-800元/时）/危机公关咨询

新兴领域：AI训练师（时薪80-120）/跨境电商代运营（销售额提成）

特殊渠道：临床试验志愿者（眼科药物试验日薪2000）/奢侈品鉴定师（每件鉴定费150）",1,open_questions,DeepSeek R
2089,冰棍厂冬天做什么？盐水冰棍是甜的，为什么叫盐水冰棍？ ,"冬季转型：东北地区生产冰糖葫芦冰棍/与火锅店合作冻豆腐冰砖/工业用降温冰柱

盐水冰棍奥秘：使用-18℃氯化钙溶液速冻，糖水冰棍中心温度仅需-4℃，盐水帮助快速成型保持绵密口感。",1,open_questions,DeepSeek R
5490,詹卡亚大学是谁创办的？,实为土耳其Çankaya大学，1997年由工业巨头Sabanci集团资助成立，以安卡拉Çankaya区命名。特色是全英文授课的工程管理专业，与奔驰土耳其研发中心有定向培养计划。,1,nlpcc_dbqa,DeepSeek R
9490,因小事而纠结，总是在想，心累？,"3-5-7法则：3元钱以下损失不管/5分钟内能解决立即做/7天后无影响的事记入""焦虑笔记本""周末统一处理

生理干预：含72%可可的黑巧克力提升前额叶血氧/左手握冰刺激迷走神经

认知重塑：为每个纠结事项设计最坏结果应对方案（如""即使选错，损失可控制在___元内""）

建议：对于持续性焦虑，可尝试正念饮食训练——每天专注咀嚼葡萄干5分钟，持续21天可提升杏仁核调控能力。具体操作可参考麻省总医院《正念减压手册》。
",1,psychology,DeepSeek R
8546,我们公司承揽一建筑工程，与2个公司分别签订了供货与安装合同（实际上此2家公司为一家公司在运作），现在进入结算阶段发生了纠纷，现在想发一份律师函，请问应该给哪个公司发呢？,"法律应对策略：
(1) 需同时向签约的两家公司发送律师函，并在函件中重点标注：
• 指出两家公司存在法人人格混同事实（需附股东结构图/银行流水等证据）
• 援引《公司法》第20条主张连带责任
• 要求两公司在3个工作日内共同确认债务数额

(2) 关键证据收集清单：
✓ 两公司实际控制人相同的证明材料（如社保缴纳记录）
✓ 共用办公场地租赁合同
✓ 统一采购的税票底单
✓ 银行资金往来异常记录（如周期性资金归集）

(3) 风险提示：建议同步准备财产保全，防止关联公司转移资产",1,law,DeepSeek R
9218,不知道怎么面对周围的人（包括父母）怎么办？?,"三维处理法：
(1) 认知层：进行""预期值校准""练习，在便签纸上写下：
• ""他人对我的关注度实际只有我想象的37%""（源自社会心理学实验数据）
• ""70%的担忧在3个月后自动消散""

(2) 行为层：采用""三明治沟通法""
• 第1层：客观事实（""最近3次通话都谈到工作问题""）
• 第2层：自我感受（""这让我压力值达到8/10""）
• 第3层：明确需求（""希望每周家庭通话有20分钟轻松话题""）

(3) 生理层：当焦虑时，用""478呼吸法""调节
吸气4秒→屏息7秒→呼气8秒，5个循环可使皮质醇下降40%",1,psychology,DeepSeek R
377,我有一个计算机相关的问题，请用中文回答，什么是 波特率,"波特率 (Baud Rate)
• 定义：每秒传输的信号单元数
• 技术细节：1波特可携带log2(M)比特（M为调制状态数）
• 示例：QAM-64调制时，波特率1200对应比特率=1200×6=7200bps",1,baike,DeepSeek R
737,我有一个计算机相关的问题，请用中文回答，什么是 内存模块,"内存模块
• 物理结构：采用3D堆叠技术的DDR4模块包含：

8层PCB板

多个DRAM芯片（通过TSV硅穿孔互联）

SPD芯片（存储时序参数）
• 性能参数：以DDR4-3200为例，其真实时钟频率为800MHz，通过4倍频达到等效3200MT/s",1,baike,DeepSeek R
1265,我有一个计算机相关的问题，请用中文回答，什么是 无连接,"无连接 (Connectionless)
• 协议实现：以UDP为例的数据传输流程：

应用层直接传递报文给传输层

添加8字节头部（含源/目的端口、长度、校验和）

网络层封装后立即发送，不等待接收方确认
• 典型应用场景：

实时视频传输（允许10^-3级别的丢包率）

DNS查询（要求毫秒级响应）

IoT传感器数据上报（低功耗需求）",1,baike,DeepSeek R
