id,question,answer,label,source
4561,《盗墓笔记》闷油瓶和陈文锦在云顶天宫的青铜门后面看到的“终极”是什么？,吴邪：小哥，你就说吧。 你看到的终极是什么？ 小哥无波的脸上闪现了一种无限悲伤的神情，声音也变得低沉：吴邪，我们的存在是没有意义的。 吴邪：啥？ 小哥：我一直在寻找自己跟这个世界的联系。 可那天我发现这个世界时虚构的，不存在的！ 吴邪：你究竟看到了什么？ 小哥：我看到一个胖子在写盗墓笔记，那扇门联着他家电脑屏幕！ 吴邪：纳尼？ 等2015年我留长了头发爬过去吓死他！,0,open_questions
5974,《路易斯安娜的大冒险》是哪个公司开发的？,开发厂商：SilverPlay Entertainment,0,nlpcc_dbqa
4094,为什么计算机科学专业背景的人喜欢黑机器学习？如题。身边一些学CS的朋友都以黑机器学习为乐，诸如星座中医之类的段子层出不穷，求解这样的鄙视链是怎样形成的？也请分析一下少数程序员的顶端优越感的形成机制。,因为纯CS背景的人适应不了不确定性。 某种程度上也可说他们都是机械还原论的信徒。,0,open_questions
2923,iPhone跟iPad用户的使用行为有哪些不同？,都是长篇大论 那我就简单点 iPhone在拥挤的环境用，ipad在不拥挤的环境用。 iphone的应用偏商务旅途效率和通讯和社交（包括QQ，微博） ipad应用偏阅读，浏览网页，游戏和娱乐（含视频）以及教育 意见基本和李楠一致,0,open_questions
8989,与重病的家人如何相处？怕自己承受不住,看起来你和爷爷的感情很好，你很怕爷爷承受不住其实更多的是你怕自己承受不住，对于重病的恐惧对于死亡的恐惧，是我们每个人需要去面对的焦虑，所以如果你能在这里成长，你就有力量帮助到爷爷，影响但爷爷平和的看待四季的更替…… 爷爷可能没有你想象的无力和害怕，当你替他担忧恐惧时，你其实在削减他的力量要来照顾你，你们这么亲，所以照顾好自己就帮助到了爷爷！,0,psychology
2999,日语专业毕业能找什么样的工作？N2水平。？日语专业，N2水平，马上要毕业了，不知道能找什么样的工作。,学而不思则罔，思而不学则die----------------------------------------------------------在我看来大学生的人生规划包含两部分：学：学好专业技能，知识。 这里的知识，并不只限于自己的专业内的知识。 技能也不一定是自己 专业内的技能。 思：思考自己的兴趣点，思考自己的人生规划。 想干什么，自己在干什么，怎么干，如何干。 如果你又思又学的话就好比你是个日语专业的学生，假如你思考自己的兴趣点后得出，自己喜欢做菜，比如,0,open_questions
378,我有一个计算机相关的问题，请用中文回答，什么是 光盘驱动器,光盘驱动器就是我们平常所说的光驱，是一种读取光盘信息的设备。 因为光盘存储容量大，价格便宜，保存时间长，适宜保存大量的数据，如声音、图像、动画、视频信息、电影等多媒体信息，所以光驱是多媒体电脑不可缺少的硬件配置。  随着多媒体电脑的盛行，光盘（CD-ROM）的应用越来越普及，大家对多媒体光盘软件的需求也越来越大，因此，在自己的电脑上配备一台驱动器，可以说是再平常不过的事情。 然而，由于其体积较大，以及闪存盘等的普及，越来越多便携式计算机不再内置光驱，以腾出空间予其它硬件。  驱动器的机械设备和软盘驱动器很类似，其中共有三个马达，分别控制不同的功能。 驱动器的上面有一个用来旋转光盘的马达，和一个驱动激光针头读取数据的马达，还有第三个马达，专门负责驱动光盘的插入和退出设备。,0,baike
3546,网上很多人在用色母片做实验，验证说饮料里含色素的事情，原理是什么？这样的实验靠谱吗？本题已收录在话题索引,我找到跟视频对应的问题了。 有这样的功能才是正常的。 没这功能厂家该哭瞎了。 当然，很可能其它许多东西都能把色素吸附了，譬如活性炭。 2.这色母片，估计也能把胡萝卜汁青菜汁的颜色都部分吧吸附了，毕竟都是色素，天然和人工的区别。 人工色素：日落黄柠檬黄等是水溶性的天然色素：胡萝卜素 茄红素 叶绿色都是不溶,0,open_questions
397,我有一个计算机相关的问题，请用中文回答，什么是 Mac mini,Mac mini由苹果公司设计，是Mac产品线的一员。 于2005年1月11日的Macworld上公布。 它的低价、小巧、易用的设计，吸引了很多用户。 Mac mini最初推出了两款不同的型号，两者于2005年1月22日在美国推出（1月29日全球发售）；2006至2012年，Mac Mini屡次更新；而最新版的Mac mini，采用了Intel Core i5及Intel Core i7处理器，于2012年10月24日推出。 和其他桌面式电脑相比，占用空间更小，能源消耗更少。 Mac mini拥有精致俐落的铝合金机身以及清爽的银色外表，小巧、雅致、落落大方。 它看起如此简单，以至于你很难把它和电脑联系在一起。  2018年10月30日，苹果在2018苹果纽约秋季新品发布会上，公布了新版本Mac mini，售价799美元起步，这次新版本加入了深空灰的色彩版本，在性能上大幅度升级。  2020年6月23日，在WWDC 20上，苹果确认未来的Mac电脑将采用Apple Silicon技术，苹果还宣布，开发人员很快就可以使用Mac mini形态的开发人员过渡工具包（Developer Transition Kit），简称DTK。,0,baike
4363,总被人评价是个好欺负的软柿子，该如何改变？不想总是被当做欺负的对象，哪怕是开玩笑的欺负，但是又不想给人感觉有距离感，没人敢亲近。,越是没有自己的态度，就越在乎别人的看法。 越是在乎别人的看法，就越会忽略自己的感受。 越是忽略自己的感受，就越像木偶一样拼命活给别人看。 你这么在意别人说你不好，丢失自我，别人只要拿这个要挟你，你就乖乖任宰了，别人都不必承担任何后果，不欺负你欺负谁呀。 划清人际边界，交际要有远近知进退，自己的人生要负起责任来，最艰难的是你不懂你自己。 好好爱自己，你有义务让自己好起来。,0,open_questions
3981,清华保安是如何快速分辨是否是本校学生？RT，西门的保安，那是火眼金睛啊，隔壁的同学都被拦了好多次。,这叫machine learning 训练数据足够多..保安learning出了奇怪的feature.. machine learning是不可解释的。 。既然说的是learn出feature的..指的主要是nn这种..,0,open_questions
4915,芝浦工业大学的开办时间是什么时候？,前身是 1927 年，有元史郎在东京创立的东京高等工商学校，现在的芝浦工大则建立于 1949 年学制改革之时。,0,nlpcc_dbqa
5017,卡内基图书馆创始人于何时何地诞生?,卡内基于1835年诞生于苏格兰，1846年举家迁至美国宾州匹兹堡附近的小镇，幼时贫困，年长后建立了举世无匹的钢铁王国。,0,nlpcc_dbqa
813,我有一个计算机相关的问题，请用中文回答，什么是 字节,字节（Byte）是计算机信息技术用于计量存储容量的一种计量单位，也表示一些计算机编程语言中的数据类型和语言字符。  一个字节存储8位无符号数，储存的数值范围为0-255。 如同字元一样，字节型态的变数只需要用一个位元组（8位元）的内存空间储存。,0,baike
9322,怎样化解自己心中对亲人的怨恨?,你好！ 形成目前心理状态，原因是:曾经对父母的怨恨没有得到适当的释放。 所以，现在会对他们不耐烦，但你们又是亲子关系，所以你觉得自己不应该这么对他们。 想解决这个问题，最简单直接的方法就是跟父母敞开心扉，把对他们的“怨恨”恰如其分地释放出来。 如果靠自己的力量没办法得到解决，建议找身边信任的朋友或者咨询师的帮助！,0,psychology
6782,招商银行信用卡之前逾期违约金太高可以申请减免吗,信用卡只要逾期，那利息就是高利贷，我也逾期过,0,finance
6143,浙江大学人文学院有哪几个一级学科博士点？,拥有中国语言文学、历史学和哲学3个一级学科博士点。 [1],0,nlpcc_dbqa
5270,山东师范大学有多少学生？,现有全日制在校生32500人，其中博士、硕士研究生3700多人。,0,nlpcc_dbqa
7174,检查性功能结果让做仔细检查严重吗？ 昨天去医院仔细检查性功能结果让我做个仔细检查，在阴茎背面切个小口现在阴茎肿的严重怎么办有什么危险？,一般来说问题不大，但是也不一定有什么治疗的效果，通常这里治疗方案只有一些私立专科医院才比较讨厌使用，在正规公立医院很少做这些的。 你现在已经做过了，就需要有注意消炎，可以口服头孢等消炎药物，同时也可以互相配合50%的硫酸镁溶液内服消肿，尽量抑止一下勃起。 男性疾病病情易反反复复，需要有长期的药物保持。,0,medicine
8636,三十多了，怕黑怕鬼，不敢一个人睡怎么办？,黑，和鬼只是一个意象，在你的记忆里，它们的意象原型是什么呢？ 可以回到潜意识里深度地探索一下，可以预约我体验用催眠帮你找到根源，疗愈，整合那一部分不好意象造成的分裂感。,0,psychology
4696,大四的口腔医学学生怎样可以训练自己的手部技能？,孩子，先把理论知识好好学好。 大五有大把时间让你看病人看到吐的呢过来人非常推荐好好看书。 理论知识好了，临床上分分钟就上手了。 不用担心的。 问你个问题，RCT中常用的消毒剂有哪些，分别在哪些情况下用。 现在的最推荐的消毒剂又是哪个？ 要是回答完整，同学，去读研吧，临床这种，什么时候上都不晚。 看到高分低能那句不得不说两句。 同学，千万不要因此有阴影。 不会有高分低能的情况出现的。 如果不适合干临床，可以干科研,0,open_questions
9635,为什么心理咨询师收费差异这么大？,和任何商品一样。 定价有多个因素。 比如一件衣服，有品牌、材料、设计、运营、运输、是否是最新…… 等等想消费百分之一百净值的东西，是不可能存在的。 比如一个裙子的布料是10块钱，手工费是5块钱，设计师1小时做出来时薪80块钱分摊到每条裙子1毛钱。 结果楼主觉得自己付出了一百块买很不值得。 这样的思维是对【价值】的误读。 也会造成自己人生中很多重要的选择，会选择觉得净值最高的。,0,psychology
6586,招联好期贷提示平分不足，有没办法再借出来招联,可以，代替,0,finance
2912,什么是精品咖啡？什么是精品咖啡？,精品咖啡（specialtycoffee）也叫做 “特种咖啡”“精选咖啡”。 它是指由在少数极为理想的地理环境下生长的具有优异味道特点的生豆制作的咖啡。 取决于他们所生长的特殊的土壤和气候条件他们具有出众的风味。 美国精品咖啡协会对精品咖啡的概念进行了重新的定义：慎选最适合的品种，栽植于最有助于咖啡风味发展的海拔气候与水土环境。 谨慎水洗与日晒加工，精选无瑕疵的最高级生豆，运输过程零缺点送到客户手中。 经过烘焙师高超,0,open_questions
2998,对于一名大学计算机学生，在大学期间，除了教材，应该读一些什么与专业有关的书，还有杂志？我觉得一个好的规划是成功的前提，做好最充分的准备与努力，才可能少走弯路。,楼主我给你列个清单哈 理论方面，有 离散数学及其应用，计算机程序设计艺术，具体数学，算法导论，Advanced data structure， c方面有 c prime，effective c， more effective c，等等 java方面 有什么thinking in java ，java设计模式 c语言嘛，谭浩强咱就不提了，感觉人家老外编的c语言确实要好一点，深入一点还有c与指针什么Linux方面，有Linux程序设计，牛逼点可以去钻研 linux内核架构 大数据人工智能等,0,open_questions
1649,如何处理好自己的负面、沮丧情绪 ？！,你好 主要还是调整自己的心态，你可以找你感兴趣的事情做或者找朋友聚聚，一个人的话会更压抑的。 （希望我的回答对你有用，如有帮助，请给个好评，谢谢）多和朋友交流，多出去旅游比较好。,0,open_questions
9058,老婆很敏感，听不得一点意见，经常跟我冷战怎么办？,你需要一个生活上照顾你的好妈妈。 你同时需要一个心理上完全照顾你的好妈妈。 可是嘛，她只能做前者，不能做后者。,0,psychology
4428,如何让前任重新爱上你？变得更好之后重新站在他面前，如何能让他再爱上你呢？,就像你们第一次见面时互相吸引那样，让你的前任重新爱上你。 男生和女生在一起的本质是因为相互吸引，就像是曲筱绡爱上了赵医生就因为他的高大帅气，赵医生喜欢曲筱绡是因为她的性格很开朗做人很直接。 人和人之间可以做朋友，可以在一起，都是因为对方身上有可以吸引自己的地方，所以想要前任重新爱上你最重要的就是你要有足够吸引他的地方。 虽然我并不知道你们之间分手的原因是什么，但是只要不涉及原则上的问题挽回的几率都会,0,open_questions
8996,每次考试都能保持前五，但总感觉自己很差，为什么?,你已经很优秀了哟！ 找找看自己都有哪些优点，每天都有哪些进步，用本笔记录下来，定期翻看，你会对自己信心满满了。 毕竟你已经能稳拿前五名了，班级几十人在你后面，年级应该有好几百人在你后面。 试着接纳自己不足，谁没有个缺点呢？ 很多时候有点缺点才更有吸引力，别人更愿意接近你。,0,psychology
8569,我是个自卑的孩子，不喜欢这样的自己,人生是自己的 朋友是自己想交的 生命是自己做选择的，所以加油吧 我想看到更耀眼的你，自卑并不可怕 关键是要安于自卑的自己，最好是能找信的过的朋友坦诚自己的问题，（不介意的话找我也可以）从而找到出发点，改变自己，让自己变的更快乐。 这个世界没有我们想象的那么好，也没有我们想象的那么坏，所以加油 我相信你可以的，呵呵,0,psychology
5584,清华大学周培源应用数学研究中心在哪一年开办的？,2002年，成立周培源应用数学研究中心。,0,nlpcc_dbqa
3294,怎样看待【合作不能断台湾台南渔民9月赴京争取虱目鱼契作】这则新闻？,中央三令五申严禁越级上访 另：请台湾省工委（代号民进党）做好访民接待工作,0,open_questions
3193,如何评价日本TCG游戏《影之诗》？,安戈洛发布后我过来反杀了这次安戈洛包明显反山寨影之诗目前看到的有：1. 法师任务多打一个回合超越法2. 进化借鉴影之诗进化3. 冲锋本回合不能攻击英雄突进4. 刺客任务所有单位55龍呼笛等看到新的了再来补充--------------------简单回答下评论，从我作为一个游戏设计师的角度来说，炉石这一期的设计师是照着影之诗在做的，这一点我觉得没什么疑问。 一张两张像影之诗是巧合，安戈洛这一期是有一堆像影之诗。 还有同学提,0,open_questions
4731,耶鲁大学的著名人物有哪些？,"辛克莱·刘易斯（Sinclair Lewis）, (1930年文学奖)",0,nlpcc_dbqa
8820,我脾气暴躁，老公逆来顺受让我很矛盾，怎么解决？,一可能是你自己对自己不满意。 二可能是你有早期对父母的压抑的情绪投射给了你的爱人，三，就是你和父亲的关系可能出现了问题。,0,psychology
747,我有一个计算机相关的问题，请用中文回答，什么是 谐振功率放大器,谐振功率放大器是一种用谐振系统作为匹配网络的功率放大器，一般丙类工作，主要应用在无线电发射机中，用来对载波信号或高频已调波信号进行功率放大。  该电路由高频大功率晶体管VT、LC谐振回路和直流馈电电源组成。 改变基极的直流电源电压UBB可以改变放大器的工作类型，该电路设置在丙类工作状态。 实际负载RL通过变压器耦合到谐振回路。 滤波匹配网络L、C构成并联谐振回路，调谐在输入信号频率上，作为晶体管集电极负载，滤除高频脉冲电流ic中的谐波分量，同时实现阻抗匹配。  LC谐振网络为放大器的并联谐振网络。  谐振网络的谐振频率为信号的中心频率。,0,baike
3474,如何看待现象「制造业大转移：富士康50亿美元印度建厂」？,先说中国的情况 问答社区上有人回答过了中国的产业升级政策，目的就是迫使耐克等海外低端制造业企业从东南沿海迁徙走，空出工业人口以转型往中高端制造业。 玩过维多利亚2的小伙伴都知道，工业的增长的本质是技术工人资本家数量以及质量的增长而非企业数量的增长。 长三角最大的制造业生产中心，苏州市在干什么？ 苏州目前正在不惜通过行政打压手段挤压一大堆台企迁徙出苏州（曾经的苏州到处都是台企），从珠三角迎来华为中兴等高端制,0,open_questions
4771,新北市私立金陵女子高级中学有哪些知名校友？,林盈臻(国中部)：台湾女艺人，女子团体Popu Lady团长。,0,nlpcc_dbqa
3547,林志玲和舒淇很美吗？怎么欣赏？我从没发现过她们的美 或者说她们实在是太普通了,林志玲不怎么耐看（属于越看越淡的那种） 舒淇则是越看越美 不经意间会流露出各种美与抚媚。,0,open_questions
7512,"血小扳低的原因 主要症状:发病时间:2005年化验检查结果:血小板28,其他血指标基本正常.","病情分析：单纯的血小板减低,检查过腹部B超? 指导意见：如果脾功能亢进病史,也已出现血小板减少的,不过一般同时有白细胞的减少.单纯的血小板减少,首先需要考虑特发性血小板减少性紫癜.需要检查骨髓细胞学进一步明确.28的血小板是比较低的,有自发性出血的风险,如果出现脑出血,后果很严重的.因此,建议至血液科检查骨髓,及时治疗,如果是特发性血小板减少性紫癜,可以考虑激素治疗,一般能治愈的.生活护理：建议及时到医院就诊,以免出现严重的并发症.",0,medicine
8276,律师们，您们好，我们老家的房子土地山林都还在，房屋土地使用证，山林证，土地承包的凭证都在，但是我们现在没住在老家，现在老家在开铁矿，请问开矿要征用土地山林有我们的补偿费吗？补偿有什么不同吗？谢谢您们,应按国家相关的法律规定、政策。 对你们作出相应的补偿！,0,law
2719,在体坛有哪些激励着你的经典名言？,蟹妖。 鲁迪汤姆贾诺维奇：“ Don't ever underestimate the heart of a champion （永远不要低估冠军的心）” 引申句“永远不要低估OO的心”。 嗯，宅男大多用来励志。 例如“永远不要低估初音厨的心”“永远不要低估撸ser的心”“永远不要低估黄色游戏达人的心”等等。 阿伦艾佛森：“who can stop me is me（只有我自己才能让我停下来）” 屌丝引申句：“只有女人才能让我停止撸”。 臭牛逼的时候可以,0,open_questions
4391,在北大南亚学系就读是怎样一种体验？想考北大南亚系的研究生，主要想学文化，不想学语言。另外，该专业就业是什么方向？去印度吗？,作为一个本科生不邀自来答这个实在有些诚惶诚恐。 特别是前面大牛师兄师姐们已经出现过的情况下。 先膜拜。 下面开始答题。 首先提一下，语言是人文学科的生命线。 题主对语言不感兴趣但是想了解印度文化这一点，本身就非常自相矛盾。 倒不是说你不学语言就真的学不下去了，只是这样的学习是很不负责任的。 如果不学语言，你就无法阅读原文文献以及作品，你对于印度文化的了解必定会有极大的局限和阻碍。 特别是在南亚这一块语言如此丰,0,open_questions
8941,家庭变故让我自甘堕落，觉得自己虚伪，没有存在的价值,当你复仇完毕，就会开启新生活。 在此之前尽情的放纵吧，报复吧！ 无论怎样，成年以后，你有权利选择自己的人生之路。,0,psychology
685,我有一个计算机相关的问题，请用中文回答，什么是 财务系统,财务系统（或称之为会计系统）是根据财务目标设立组织机构、岗位，配置管理权责和人员，对经营活动、财务活动进行反映、监督、控制、协调的运作体系 财务系统一般具有多币种的处理能力，可由用户定义账本位币，并可以用任何币种为单位进行统计分析。 财务系统为用户提供符合我国财务的多种格式的凭证和账簿，包括：收款凭证，付款凭证，转账凭证，数量凭证，外币凭证；银行、现金日记账，数量账，往来账、多栏账，总账，明细账等。 财务系统具有功能丰富，灵活性，通用性强，操作简便，严密可靠的特点。 它是财务管理的一个核心部分。 为企业的库存，采购，销售，生产等提供指导，为企业领导的决策提供及时、准确的财务信息。  财务系统的基本特点包括： 用户自定义会计核算期（包括非日历月）,0,baike
8922,咨询师和来访者最感动的瞬间是怎样的？,最让我印象深刻的是我的一个来访者，我们告别的时候的瞬间。 TA带着泪水笑着结束，虽然具体的问题依然在，但是TA很高兴自己的内心强大了起来，可以自己继续面对生活了，那一刻，我觉得这才是心理咨询需要做的，我解决不了具体的问题，但是我们可以一起强大。 容纳情感，坚强而有韧性。 很多人一次又一次分享了他们的勇气，让我看到如此美好的一面，幸运！,0,psychology
8103,怀孕怎么知道男女 怀孕期间总是特别难受，而且孕吐也是非常厉害，请问怀孕怎么知道男女,B超预测胎儿性别，一般在16周以上才能比较清楚的辨别胎儿的性别。 因为这个检测方法主要是看胎儿的生殖器官，所以与胎位和医生的经验有着直接的关系。 男的准确率可以达到90%，而女的只有85%。 ，一般来说，医生会建议有优生优育危险迹象的患者应个人卫生，避免性生活。 此外，患者还注意有个舒适的环境，也有利于休息。 祝愿患者健康分娩。,0,medicine
3549,如何做到时薪50元及以上?,蟹妖 北京的培训机构里代课的时薪基本都在50以上，例如北京新东方优能中学部高中项目起薪140小时。 按照大多数兼职教师的状态，本科或读研期间如果周六日能带三个班，每班每次课三小时，春秋季共27次课，你的收入是34020元，寒暑假共7期课程，每期平均8天，假设平均每期1.5个班，寒暑假你的收入就是因为35280元，即年收入约70000元。 由于求学期间住宿舍，没有房租压力，学校食堂的价格普遍比较低，可以说这样的收入可以大大提升,0,open_questions
2089,冰棍厂冬天做什么？盐水冰棍是甜的，为什么叫盐水冰棍？ ,冰棍厂冬天做什么都有比如放假、做少量雪糕等其他冷饮、做冰糖葫芦、冻猪肉绊子等等，      我所知道物体起名重要成分在后次要成分在前，盐水冰棍主要成分应该是冰棍，盐水是配料，跟小豆冰棍里的小豆类似，冰棍都是甜的，盐水冰棍也是甜的。 如果盐多糖少我们应该管它叫糖水盐冰,0,open_questions
5490,詹卡亚大学是谁创办的？,瑟特克·阿尔普（Sıtkı Alp）把它拥有的一所中学改建为大学，成为詹卡亚大学。,0,nlpcc_dbqa
9490,因小事而纠结，总是在想，心累？,人无完人，除了你，我们每一个人都或多或少有过一些荒诞的事儿，大概别人早已忘了，你却放在心上，当然很累。 用过去影响现在，再用当下去阻碍未来，是不是有些亏？ 而且注重形象的你，只是在你心中的概念里“不犯错”是形象好，而对于他人，也许好的形象应该是“活在当下，过好自己”,0,psychology
8546,我们公司承揽一建筑工程，与2个公司分别签订了供货与安装合同（实际上此2家公司为一家公司在运作），现在进入结算阶段发生了纠纷，现在想发一份律师函，请问应该给哪个公司发呢？,根据合同发，要看你手上的证据，建议找律师详细咨询。,0,law
9218,不知道怎么面对周围的人（包括父母）怎么办？?,其实你最需要的是被理解，目前你感觉身边的人不理解你而误会你让你感觉非常的不舒服和憋屈，最重要的是父母也理解不到你，这才是最大的困扰，建议你能和父母认真的谈一次，也许他们工作很忙或者他们真的是理解不到你想要的是关心和爱，你也要做好心理准备他们真的理解不到，同样，你也很难理解到他们为什么会这样。 都有理解不到的地方，只要你自己并没有假装什么，你也会心安一些。,0,psychology
377,我有一个计算机相关的问题，请用中文回答，什么是 波特率,在电子通信领域，波特（Baud）即调制速率，指的是有效数据讯号调制载波的速率，即单位时间内载波调制状态变化的次数。  波特率表示单位时间内传送的码元符号的个数，它是对符号传输速率的一种度量，它用单位时间内载波调制状态改变的次数来表示，波特率即指一个单位时间内传输符号的个数。 波特（Baud，单位符号：Bd）这一单位是以法国电讯工程师埃米尔·博多（法语：Émile Baudot）（1845-1903）的姓氏来命名的，他是数位通讯的先驱之一，是电传与博多式电报机的发明人。,0,baike
737,我有一个计算机相关的问题，请用中文回答，什么是 内存模块,内存模块 (Memory Module)是指一个印刷电路板表面上有镶嵌数个记忆体芯片chips，而这内存芯片通常是DRAM芯片。  主要因素 但近来系统设计也有使用快取隐藏式芯片镶嵌在内存模块上内存模块是安装在PC 的主机板上的专用插槽(Slot)上镶嵌在Module上DRAM芯片(chips)的数量和个别芯片(chips)的容量，是决定内存模块的设计的主要因素。,0,baike
1265,我有一个计算机相关的问题，请用中文回答，什么是 无连接,面向无连接是通信技术之一。 是指通信双方不需要事先建立一条通信线路，而是把每个带有目的地址的包（报文分组）送到线路上，由系统自主选定路线进行传输。 邮政系统是一个无连接的模式，天罗地网式的选择路线，天女散花式的传播形式；IP、UDP协议就是一种无连接协议。,0,baike
677,我有一个计算机相关的问题，请用中文回答，什么是 电力系统,由发电、供电（输电、变电、配电）、用电设施以及为保障其正常运行所需的的调节控制及继电保护和安全自动装置、计量装置、调度自动化、电力通信等二次设施构成的统一整体。  电力系统是由发电厂、送变电线路、供配电所和用电等环节组成的电能生产与消费系统。 它的功能是将自然界的一次能源通过发电动力装置转化成电能，再经输电、变电和配电将电能供应到各用户。 为实现这一功能，电力系统在各个环节和不同层次还具有相应的信息与控制系统，对电能的生产过程进行测量、调节、控制、保护、通信和调度，以保证用户获得安全、优质的电能。  电力系统的主体结构有电源（水电站、火电厂、核电站等发电厂），变电所（升压变电所、负荷中心变电所等），输电、配电线路和负荷中心。 各电源点还互相联接以实现不同地区之间的电能交换和调节，从而提高供电的安全性和经济性。 输电线路与变电所构成的网络通常称电力网络。 电力系统的信息与控制系统由各种检测设备、通信设备、安全保护装置、自动控制装置以及监控自动化、调度自动化系统组成。 电力系统的结构应保证在先进的技术装备和高经济效益的基础上，实现电能生产与消费的合理协调。,0,baike
4586,有哪些反直觉的物理现象？例如，光速不变原理。相关问题：,看大家都比较感兴趣，我把全文重新组织一遍，并给出了一些浅显的物理解释。 1首先是变换光学带来的无穷魅力。 变换光学的基本原理是根据麦克斯韦方程的空间不变性。 讲得浅显一点就是，改变我们所处的物理空间，保持电磁波的空间不变。 比如隐身衣，从电磁波的角度来看，它所处的空间是没有变化的，所以它感觉不到变换前后的差别，所以它就不能分辨有没有物体在隐身衣之内。 但是从我们的空间来看，变换前后的空间是完全不一样的,0,open_questions
8922,咨询师和来访者最感动的瞬间是怎样的？,最感动的是一位来访者跟我说，他就算不吃不喝也要来找我做咨询，因为他的经济状况并不好，再加上他确实需要长程咨询，所以我自己主动提出把咨询费减免了一半。 为了他这份信任，我觉得值,0,psychology
3141,摄像机向后运动，并且放大画面的摄像方法叫什么？我知道就是摄像机往后，并且放大。这种方法名字叫什么？<a class,Dolly Zoom ，因为希区柯克最早把这种镜头语言运用到电影里，所以也称作 希区柯克变焦 这是一种镜头语言，是利用变焦镜头，边把摄影机向后移边把焦距从广角拉到长焦，焦距的变化可以改变透视关系，压缩背景空间，应该不是特效做出来的。 下面的图片转载自佳能官网，我只是截图，为了表明镜头在不同焦距下人物和背景的关系，从图片中可以看出焦距越小，越能增加前景与背景的透视关系，背景范围也越大，也就是觉得离得越远，反之，,0,open_questions
9652,失眠一年多一年多都是凌晨才能睡着有什么办法么？？?,抑郁是指向过去，焦虑是指向将来。 在校学生，接触社会较少，多因童年家庭经历引起。 失眠：1-不安全，2-什么事情没有了解/要去完成什么事情。 心结，必须解开，情感的破裂也许只是过去的一种强迫性重复，没有那么容易解的开。 继续寻找自己的过去吧，然后静静的体验，如果条件允许，可以找一个咨询师帮助你。 好运。,0,psychology
8058,什么原因导致手足痒 普通内科都能看什么的病？请问什么原因导致手足痒,"由真菌引起的,一般通过接触传播,比如共用拖鞋共用洗脚盆等,当然也有缺乏维生素B族引起的,多吃些富含维生素B族的食物,一般用达克宁效果很好,也可口服斯皮仁诺或酮糠唑.，我们都知道内科疾病对患者的伤害比较的，一旦发现后就该及时救治，同时患者日常中还需要重视自身的调节，并且合理饮食，病情好转后适当的运动，希望内科疾病患者可以及时得到救治！",0,medicine
3500,特斯拉总裁马斯克说，机器人在5年里会屠杀人类，你怎么看？,如果哪一天人类理应被删除，又为什么要去对抗它呢,0,open_questions
7703,小儿隐睾手术后多久恢复 孩子今年已经一岁多了.孩子出生的时候医生说睾丸一侧没有下来.再长大一些如果还不能下来.要及时的做手术.前几天就去医院做了隐睾手术.小儿隐睾手术多久恢复？,小儿隐睾术后1个月左右可恢复。 术后要注意睾丸的清洁卫生。 防止切口感染。 卧床休息。 不要过早下床行走。 以免阴囊渗出物增多。 穿宽松衣服。 减少摩擦。 尽量多吃营养易消化的液体食物。 定期去医院复查。 针对儿童隐睾的情况。 建议先送儿童到医院进行健康检查。 确诊后。 2岁前可服药。 但应定期进行健康检查。 2岁以后睾丸不能恢复正常。 应及早手术。 手术应在2岁左右进行。 以免影响孩子睾丸发育等。 祝你身体健康。 健康！,0,medicine
7652,49岁阴道干涩怎么回事 阴道和下面很干,多食些富含维生素B2的食物，如奶类及其制品、动物肝肾、蛋黄、鳝鱼、胡萝卜、香菇、紫菜、芹菜、橘子、柑、橙等。 如果症状严重，可按时适量服用维生素B2片，每日三次，每次10毫克(2片)，至症状改善后停药。 ，妇科炎症的出现不仅仅会影响患者的生活，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下阴道检查，找出病因后对症治疗，平时多注意自身卫生，保持会阴部皮肤清洁。,0,medicine
9042,我怀第三个了，我不想再打掉了，不知道怎么跟父母说？,"首先一定要告诉爸妈, 这么大的事，你是生个孩子， 不是随便养个宠物好嘛。 你想想，突然有一天你的肚子变大了，你爸妈怎么想？ 连是谁的都被蒙在鼓里，你爸妈不找他算帐嘛？ 其次跟这个男朋友分开，你才18岁，有的人18岁正在享受青春呢，你就要马上当妈妈了…… 你能好好照顾自己吗？ 显然不能啊，因为你自己都不爱惜自己的身体打了三次胎。 打胎不痛吗？ 为什么让自己承受这些？  既然这样你能养活一个小宝宝？  即使你可以，你能不能保证孩子的身心健康？ 自己先照顾好自己再养宝宝吧…… 还有你自己，18岁，学什么都很快掌握的年纪，正是命运开始改变的时候。 我有两个朋友，一个像你一样，未婚怀孕了，后来结婚了后老公出轨了，她还选择原谅，朋友圈天天都是埋怨。 可是她说没办法现在有宝宝了就更舍不得分开了。 还有另外一个朋友，她却在学习英语，本来以为学体育的不会找到工作，结果她却开始从事翻译，然后使劲读书，参加各种活动，只身一人来到西雅图，找到了更高薪的工作，遇到了真正疼她的人。 我只想说，你的人生是你来选择的，你要好好想想值不值得。 听从你内心的声音，如果你生孩子，跟他结婚是一件你最开心的事，那你就去生吧，我们这些人的意见你就不要在意了。 如果你不开心，你觉得你的人生还有更多的可能性，那你赶紧为自己考虑吧。 想必你爸妈也更放心些…",0,psychology
